Wall time,Step,Value
1722222401.3888862,891886,1352.1759033203125
1722222403.2510924,892456,1367.798095703125
1722222425.2361548,898316,1420.498291015625
1722222426.9815881,898864,1403.607666015625
1722222447.7661834,904738,1437.817138671875
1722222451.694996,905290,1446.5009765625
1722222471.8824146,911138,1430.71142578125
1722222473.7474694,911718,1435.5958251953125
1722222496.3368716,917564,1436.3609619140625
1722222497.9543078,918096,1467.6375732421875
1722222519.2834861,923946,1487.659912109375
1722222521.1242275,924512,1496.33984375
1722222544.5851514,930370,1523.3272705078125
1722222546.3995402,930916,1489.850341796875
1722222567.4249148,936798,1450.7772216796875
1722222569.1847656,937342,1475.465087890625
1722222591.0678139,943224,1535.954833984375
1722222592.7519932,943770,1543.4063720703125
1722222612.9975586,949650,1529.400634765625
1722222614.7890406,950188,1511.7623291015625
1722222639.2705789,956076,1554.611328125
1722222641.0071938,956586,1568.0401611328125
1722222661.6471531,962474,1566.811767578125
1722222665.1189592,962994,1567.9803466796875
1722222685.9414747,968880,1549.7528076171875
1722222687.6670876,969420,1549.623291015625
1722222710.3239324,975264,1593.0941162109375
1722222712.103252,975846,1603.62548828125
1722222732.3271341,981644,1585.3553466796875
1722222734.3623762,982274,1524.87255859375
1722222757.3724794,988046,1598.1484375
1722222759.4938097,988694,1607.736083984375
1722222780.090684,994450,1600.51025390625
1722222782.3388135,995124,1626.070068359375
