Wall time,Step,Value
1722199032.4895446,633728,1809.9932861328125
1722199032.511557,633734,1804.5008544921875
1722199055.023672,640124,1848.880126953125
1722199055.0627515,640136,1842.208251953125
1722199075.4874437,646524,1842.02392578125
1722199075.5305374,646538,1845.1427001953125
1722199097.7063205,652918,1859.656494140625
1722199097.779295,652940,1865.8984375
1722199120.2953413,659320,1840.45654296875
1722199120.372344,659342,1835.7489013671875
1722199143.096247,665722,1842.9534912109375
1722199143.171408,665746,1824.5323486328125
1722199166.0534034,672124,1848.4918212890625
1722199166.125534,672148,1859.645751953125
1722199187.6904316,678526,1851.8721923828125
1722199187.760771,678548,1816.194091796875
1722199209.8591604,684926,1879.13623046875
1722199209.931825,684950,1852.73681640625
1722199231.5861056,691326,1856.4930419921875
1722199231.6707048,691352,1868.7637939453125
1722199255.854306,697730,1881.7437744140625
1722199255.938052,697756,1870.2408447265625
1722199277.7874165,704134,1900.550537109375
1722199277.8637736,704158,1914.7437744140625
1722199299.8453736,710538,1917.35791015625
1722199299.913515,710560,1908.3839111328125
1722199322.2167149,716940,1949.780029296875
1722199322.2752411,716962,1951.4368896484375
1722199343.8168304,723342,1967.523681640625
1722199343.8877773,723364,1969.6236572265625
1722199367.8365383,729744,1950.0098876953125
1722199367.9067638,729766,1958.67724609375
1722199389.3005846,736146,1966.6458740234375
1722199389.3816047,736168,1969.1097412109375
1722199413.109378,742548,1971.7259521484375
1722199413.1832323,742570,1967.7509765625
1722199434.563537,748950,1970.78515625
1722199434.6483014,748974,1968.0106201171875
1722199457.7371898,755350,1982.35498046875
1722199457.8200996,755376,1980.086181640625
1722199479.5547743,761754,1989.948974609375
1722199479.636192,761780,1991.22705078125
1722199503.265363,768156,1991.95458984375
1722199503.3541012,768182,1990.4207763671875
1722199526.904004,774552,2005.9354248046875
1722199526.9643633,774574,2015.6865234375
1722199547.2428403,780956,2001.7232666015625
1722199547.3133347,780976,1999.4830322265625
1722199569.2216291,787358,2001.697998046875
1722199569.2843812,787378,2005.3897705078125
1722199591.038683,793760,1998.9571533203125
1722199591.1018717,793780,2011.860595703125
1722199614.7080593,800162,2001.025146484375
1722199614.7741728,800182,2002.8419189453125
1722199636.347451,806566,1999.239013671875
1722199636.4104517,806584,2008.4698486328125
1722199660.7865226,812968,1998.5947265625
1722199660.823516,812980,2000.450439453125
1722199688.6646883,819370,2018.087158203125
1722199688.696698,819380,2018.0562744140625
1722199715.4338136,825770,2026.4388427734375
1722199715.4438062,825772,2026.3720703125
1722199739.4673018,832162,2030.0091552734375
1722199739.4891453,832168,2029.51513671875
1722199764.6950355,838562,2031.5308837890625
1722199764.7258906,838570,2030.738037109375
1722199787.5976372,844966,2039.358154296875
1722199787.620524,844972,2032.90625
1722199808.4813948,851368,2028.7686767578125
1722199808.4913716,851370,2036.908447265625
1722199833.3756945,857770,2041.4794921875
1722199833.3872468,857772,2034.93310546875
1722199857.0738509,864174,2032.6761474609375
1722199857.075966,864174,2035.79736328125
1722199881.8692665,870576,2041.540771484375
1722199881.8722672,870576,2049.542236328125
1722199909.5007367,876974,2046.6173095703125
1722199909.5157483,876978,2040.07177734375
1722199932.843178,883372,2066.178466796875
1722199932.873179,883380,2058.954345703125
1722199955.754403,889770,2059.72265625
1722199955.7862585,889780,2081.39013671875
1722199978.9293065,896172,2090.131591796875
1722199978.9665856,896182,2084.6171875
1722200002.9105158,902574,2093.7548828125
1722200002.9492726,902584,2093.290283203125
1722200024.0708835,908976,2093.607177734375
1722200024.09312,908982,2105.374755859375
1722200048.157463,915370,2091.747314453125
1722200048.2008355,915384,2109.97900390625
1722200075.0325823,921764,2126.5830078125
1722200075.1189914,921786,2125.24853515625
1722200102.6450334,928166,2136.9765625
1722200102.7358308,928188,2137.351318359375
1722200130.2508218,934568,2146.32666015625
1722200130.32024,934588,2140.862060546875
1722200155.3863626,940970,2159.914306640625
1722200155.4699624,940990,2155.345703125
1722200178.5870922,947368,2167.951171875
1722200178.6490903,947388,2171.1396484375
1722200201.2836044,953770,2183.9208984375
1722200201.3488965,953790,2177.372802734375
1722200225.870539,960164,2182.001220703125
1722200225.9620836,960192,2195.7265625
1722200250.4789581,966566,2210.333251953125
1722200250.590849,966594,2206.317138671875
1722200278.6962962,972964,2218.5712890625
1722200278.8222623,972996,2216.861328125
1722200304.4899185,979364,2230.201416015625
1722200304.638689,979400,2228.789306640625
1722200329.6479588,985756,2240.135009765625
1722200329.8144057,985798,2232.269775390625
1722200356.6583488,992158,2250.457275390625
1722200356.7919877,992202,2249.8330078125
1722200382.2876325,998558,2259.32373046875
1722200382.4426496,998604,2257.766357421875
