Wall time,Step,Value
1722209534.6448424,212214,467.5308532714844
1722209548.84187,215916,513.6343383789062
1722209559.9001951,218640,550.9478759765625
1722209574.0744839,222326,607.4276123046875
1722209582.907118,225048,636.2542724609375
1722209597.1389668,228734,688.3599853515625
1722209607.3890486,231456,728.7066650390625
1722209620.4902666,235122,747.3156127929688
1722209630.655859,237844,804.1171875
1722209642.2434971,241550,865.8517456054688
1722209652.166827,244232,888.4996948242188
1722209666.8077228,247978,949.9698486328125
1722209677.965205,250636,934.44384765625
1722209691.8065646,254386,1002.8709106445312
1722209700.256642,257042,1004.409423828125
1722209714.075376,260754,1037.9241943359375
1722209724.73119,263450,1038.5001220703125
1722209738.5730293,267142,982.9047241210938
1722209747.061219,269838,994.5157470703125
1722209760.5023663,273530,1035.9718017578125
1722209770.94895,276206,1034.728271484375
1722209784.8121822,279920,1045.7884521484375
1722209793.4222186,282594,1057.9251708984375
1722209807.564238,286308,1043.4776611328125
1722209818.2229502,288962,941.2966918945312
1722209832.702412,292696,958.405517578125
1722209842.7636313,295350,988.7503051757812
1722209856.0944448,299102,1193.6329345703125
1722209864.0694234,301736,1207.572265625
1722209877.402716,305508,1217.94580078125
1722209887.3698983,308164,1169.2493896484375
1722209901.6663296,311914,1160.29541015625
1722209910.2618096,314552,1185.189208984375
1722209924.9664745,318318,1247.3983154296875
1722209935.2611732,320978,1237.459716796875
1722209949.051671,324738,1247.716064453125
1722209957.3997006,327366,1274.718994140625
1722209971.8776598,331166,1346.1556396484375
1722209982.1753926,333774,1351.426025390625
1722209995.8411896,337572,1351.9151611328125
1722210005.9811492,340202,1323.7509765625
1722210017.8495257,344000,1337.8828125
1722210028.435745,346608,1317.379150390625
1722210042.774877,350406,1407.3458251953125
1722210053.4777365,353034,1487.1593017578125
1722210067.650325,356812,1485.8775634765625
1722210075.9339793,359412,1485.9927978515625
1722210089.5222208,363228,1475.6558837890625
1722210099.6791182,365798,1477.0177001953125
1722210113.1585267,369584,1465.434326171875
1722210121.235407,372184,1483.2498779296875
1722210134.7734854,375972,1481.320556640625
1722210145.5386236,378592,1545.3385009765625
1722210160.0911214,382344,1599.2650146484375
1722210168.64539,384978,1620.86376953125
1722210182.2713873,388752,1629.7513427734375
1722210192.3761477,391366,1654.8184814453125
1722210206.4477046,395158,1678.5325927734375
1722210216.8248875,397754,1685.7974853515625
1722210230.8852694,401546,1728.648681640625
1722210238.7145913,404118,1741.0677490234375
1722210252.494064,407950,1788.66943359375
1722210263.119703,410524,1787.027587890625
1722210277.5501895,414318,1824.489501953125
1722210285.683254,416874,1825.7275390625
1722210300.3172643,420696,1846.9158935546875
1722210310.67472,423280,1838.3182373046875
1722210324.3005133,427086,1839.5125732421875
1722210332.3135548,429646,1811.665283203125
1722210345.8772092,433474,1803.10205078125
1722210355.6742246,436054,1767.2003173828125
1722210369.451073,439876,1768.6234130859375
1722210380.209404,442422,1833.8970947265625
1722210392.5902824,446258,1812.716552734375
1722210403.4457693,448828,1843.8841552734375
1722210417.32508,452664,1869.134521484375
1722210427.6540244,455254,1875.595703125
1722210442.0845735,459080,1892.6036376953125
1722210450.0804782,461642,1855.9293212890625
1722210464.3515394,465464,1875.0181884765625
1722210474.106982,468028,1886.0726318359375
1722210487.8645947,471848,1840.802001953125
1722210496.241668,474410,1843.351806640625
1722210510.795818,478254,1840.76513671875
1722210521.2604144,480836,1899.9444580078125
1722210535.6796849,484682,1932.6019287109375
1722210543.8300169,487220,1922.0572509765625
1722210558.4302964,491110,1915.6903076171875
1722210568.0103135,493646,1912.6014404296875
1722210581.8017082,497508,1918.0947265625
1722210591.4785018,500030,1926.8350830078125
1722210605.277243,503896,1963.6875
1722210613.0764973,506458,2003.190185546875
1722210627.976525,510300,1985.7596435546875
1722210638.386528,512862,1972.2801513671875
1722210652.6101744,516686,1960.38916015625
1722210660.9063337,519268,1941.264404296875
1722210675.172451,523114,1935.15380859375
1722210685.1451776,525654,1937.7022705078125
1722210699.4556158,529510,1967.9327392578125
1722210707.3914113,532060,1949.157958984375
1722210721.097227,535916,1992.2293701171875
1722210730.7702734,538430,2032.4488525390625
1722210745.209185,542284,2029.2469482421875
1722210755.4179103,544798,2030.2430419921875
1722210767.5247662,548670,2029.1973876953125
1722210777.8958457,551186,2022.4971923828125
1722210792.6796227,555038,1970.7806396484375
1722210802.6063101,557572,1931.0635986328125
1722210816.6280468,561426,1961.3670654296875
1722210824.6225746,563960,2009.885986328125
1722210838.3778524,567814,2071.30419921875
1722210848.104172,570356,2090.38720703125
1722210862.2532659,574200,2063.48828125
1722210870.2625802,576744,2067.33837890625
1722210884.6004,580586,2094.6552734375
1722210894.4033544,583130,2115.3427734375
1722210908.1363864,586976,2129.515380859375
1722210916.0710697,589518,2115.366455078125
1722210930.1471224,593362,2112.425048828125
1722210940.1823766,595914,2108.278076171875
1722210954.1962726,599750,2081.7431640625
1722210964.5792394,602300,2085.09375
1722210976.608076,606156,2078.3515625
1722210986.789261,608688,2055.56201171875
1722211001.0437543,612544,2020.0355224609375
1722211011.4310656,615072,2086.9794921875
1722211025.9797633,618930,2109.73095703125
1722211033.8736656,621460,2104.921142578125
1722211047.8182614,625318,2097.181396484375
1722211057.624725,627846,2047.2872314453125
1722211071.4406686,631704,2102.89306640625
1722211079.282984,634238,2105.689453125
1722211093.16572,638080,2103.041259765625
1722211103.504018,640626,2117.20166015625
1722211117.9027069,644468,2119.800537109375
1722211126.1962485,647014,2134.0244140625
1722211140.7008593,650838,2132.911865234375
1722211151.0558896,653400,2164.727783203125
1722211165.1079967,657226,2179.5498046875
1722211175.1693473,659786,2184.39794921875
1722211188.9271874,663612,2184.83447265625
1722211196.659676,666174,2173.99267578125
1722211210.2603438,669998,2168.767578125
1722211220.389444,672560,2187.782958984375
1722211234.101585,676366,2210.43701171875
1722211242.147111,678948,2215.571533203125
1722211256.8583672,682752,2225.363037109375
1722211267.549446,685336,2213.82177734375
1722211281.7144637,689158,2225.130126953125
1722211289.7942562,691728,2213.045166015625
1722211303.5716572,695546,2195.7431640625
1722211313.413183,698136,2183.6357421875
1722211326.9685678,701934,2183.192626953125
1722211337.4084046,704542,2171.709228515625
1722211349.3694148,708322,2193.030517578125
1722211359.046255,710888,2176.260498046875
1722211373.2619135,714708,2167.978271484375
1722211383.6567636,717276,2176.733154296875
1722211398.0060847,721114,2161.747314453125
1722211405.881859,723682,2141.8232421875
1722211419.941611,727500,2149.696533203125
1722211429.8339722,730068,2119.218017578125
1722211443.5445147,733906,2210.324951171875
1722211451.4714773,736454,2196.984130859375
1722211465.5745978,740296,2196.046630859375
1722211475.944044,742864,2204.5595703125
1722211490.2178578,746706,2227.740478515625
1722211498.358639,749250,2225.60302734375
1722211512.747222,753094,2230.302978515625
1722211522.842666,755658,2242.223388671875
1722211536.9718895,759500,2225.86328125
1722211547.2004027,762066,2240.440673828125
1722211558.7921312,765886,2220.89599609375
1722211568.4172544,768434,2168.44921875
1722211582.7476876,772278,2148.475830078125
1722211593.1718946,774808,2198.265625
1722211607.597767,778660,2221.941162109375
1722211615.6073756,781194,2231.287353515625
1722211629.2850747,785046,2242.7041015625
1722211639.2529345,787580,2231.9755859375
1722211653.1749463,791432,2241.04443359375
1722211660.9541,793948,2249.15380859375
1722211674.8940957,797840,2252.174560546875
1722211684.4840183,800336,2237.068359375
1722211698.4102712,804248,2237.877197265625
1722211706.139326,806724,2232.6435546875
1722211720.5051112,810634,2239.919921875
1722211730.7845285,813120,2243.008056640625
1722211745.377895,817022,2239.35107421875
1722211755.056869,819508,2233.494140625
1722211769.082554,823414,2240.11181640625
1722211776.6819758,825896,2227.873291015625
1722211790.6025214,829802,2230.8828125
1722211800.1849468,832292,2229.5908203125
1722211814.3864682,836190,2237.611572265625
1722211822.2629426,838676,2232.28271484375
1722211836.7526572,842576,2219.593017578125
1722211847.0285223,845062,2258.377197265625
1722211861.7171905,848962,2261.316650390625
1722211869.8865798,851448,2256.409912109375
1722211884.1674314,855350,2251.51806640625
1722211893.7219718,857834,2253.455322265625
1722211907.6363246,861716,2235.03662109375
1722211915.4214826,864222,2250.31787109375
1722211929.346013,868104,2241.05322265625
1722211939.3334408,870608,2256.00634765625
1722211953.6473916,874484,2239.744140625
1722211963.896455,876976,2255.63232421875
1722211978.9435081,880872,2246.144287109375
1722211986.8804853,883364,2241.720703125
1722212001.2855222,887248,2235.259765625
1722212011.045046,889750,2254.7607421875
1722212024.844909,893634,2247.593017578125
1722212032.4583838,896138,2256.121337890625
1722212046.1945856,900020,2251.030029296875
1722212055.86865,902526,2219.504150390625
1722212070.2947762,906406,2206.355712890625
1722212078.2292318,908890,2198.978759765625
1722212093.007611,912792,2180.494384765625
1722212103.1078107,915278,2155.491943359375
1722212117.5608766,919178,2155.82080078125
1722212127.434711,921642,2121.012939453125
1722212139.5622737,925522,2114.226318359375
1722212149.4406145,928026,2156.087646484375
1722212163.214228,931906,2145.428466796875
1722212172.8527305,934412,2163.280029296875
1722212186.9646199,938294,2193.289794921875
1722212194.7308767,940800,2194.158935546875
1722212209.0523577,944680,2197.061279296875
1722212219.3550832,947186,2205.3359375
1722212234.0079563,951066,2197.20458984375
1722212241.9447083,953574,2183.438720703125
1722212255.9862113,957448,2160.72900390625
1722212265.6359975,959962,2143.5888671875
1722212280.121403,963806,2154.79931640625
1722212288.1954699,966348,2179.111083984375
1722212302.6367543,970192,2186.795166015625
1722212312.7684436,972712,2181.168212890625
1722212327.124345,976542,2189.860107421875
1722212337.434052,979100,2209.1669921875
1722212349.1581583,982906,2197.274658203125
1722212359.0956676,985480,2201.75634765625
1722212372.9437969,989298,2225.45654296875
1722212382.8567054,991868,2213.617919921875
1722212396.555937,995682,2205.189697265625
1722212404.6776276,998256,2228.974853515625
1722212418.4241216,1002068,2249.7373046875
1722212428.5316253,1004624,2241.9365234375
1722212442.5988526,1008454,2247.61376953125
1722212450.8621678,1011012,2235.927490234375
1722212465.6737628,1014840,2257.181640625
1722212475.513855,1017400,2254.747802734375
1722212489.2626266,1021222,2237.635009765625
1722212497.2576709,1023768,2238.736572265625
1722212510.86268,1027610,2233.775390625
1722212520.5266836,1030154,2273.666748046875
1722212534.2599366,1033998,2241.30859375
1722212544.6136417,1036542,2252.151611328125
1722212556.5832064,1040366,2262.449951171875
1722212566.8347108,1042930,2254.169677734375
1722212581.441521,1046746,2262.580322265625
1722212591.852895,1049320,2280.2197265625
1722212605.7644818,1053114,2275.5029296875
1722212613.7660513,1055698,2283.271240234375
1722212627.4013994,1059500,2285.45751953125
1722212637.2365236,1062084,2288.46435546875
1722212650.820371,1065868,2261.56103515625
1722212658.9466548,1068470,2290.671630859375
1722212672.7373853,1072254,2277.355712890625
1722212683.0454733,1074858,2284.46923828125
1722212697.2612243,1078636,2283.65625
1722212705.774473,1081244,2290.762451171875
1722212719.9872174,1085024,2278.49755859375
1722212730.323216,1087652,2285.631103515625
1722212744.031997,1091430,2314.29052734375
1722212753.9562109,1094038,2303.7939453125
1722212767.7100182,1097816,2319.58935546875
1722212775.6737335,1100426,2324.402587890625
1722212790.1320112,1104210,2331.419921875
1722212800.289445,1106814,2335.646240234375
1722212814.5459383,1110596,2321.891845703125
1722212823.0846195,1113200,2312.541748046875
1722212837.203975,1116982,2319.08984375
1722212847.339881,1119588,2323.99072265625
1722212861.3599465,1123368,2314.09619140625
1722212869.540185,1125976,2316.93408203125
1722212882.971673,1129754,2330.986328125
1722212892.890922,1132364,2319.00830078125
1722212906.6527731,1136142,2347.1865234375
1722212917.3360262,1138750,2350.280517578125
1722212929.443256,1142530,2349.96923828125
1722212939.791033,1145136,2331.14599609375
1722212954.0531552,1148916,2339.79638671875
1722212964.2281282,1151526,2335.125
1722212978.1071308,1155294,2326.13134765625
1722212986.157435,1157912,2339.91650390625
1722213000.499793,1161682,2323.71240234375
1722213010.9031997,1164280,2322.36279296875
1722213025.1933706,1168050,2338.696533203125
1722213033.4252877,1170666,2347.4443359375
1722213047.7472928,1174438,2357.847900390625
1722213058.258057,1177052,2364.40673828125
1722213072.0275548,1180820,2360.567626953125
1722213080.2324648,1183436,2367.1474609375
1722213094.2172866,1187208,2357.802734375
1722213104.4674344,1189820,2368.070556640625
1722213117.9812338,1193594,2388.880126953125
1722213128.4232852,1196202,2384.05224609375
1722213140.0516913,1199986,2404.76806640625
1722213150.4024372,1202588,2393.96826171875
1722213164.9006336,1206368,2400.37109375
1722213175.5772276,1208970,2408.980712890625
1722213190.076916,1212754,2418.854248046875
1722213198.2934077,1215348,2424.4501953125
1722213212.0177252,1219140,2433.19921875
1722213222.078882,1221754,2441.70458984375
1722213235.416484,1225526,2447.543212890625
1722213243.5058682,1228142,2455.4052734375
1722213257.2037814,1231920,2460.750732421875
1722213267.7195485,1234528,2464.254638671875
1722213281.9057307,1238308,2455.889892578125
1722213290.39312,1240896,2466.487548828125
1722213304.6833415,1244694,2482.359619140625
1722213314.9244146,1247240,2469.76708984375
1722213329.0719626,1251062,2482.5048828125
1722213339.0818639,1253626,2492.590576171875
1722213350.8060043,1257448,2485.41845703125
1722213360.4667258,1259994,2488.040283203125
1722213374.0010936,1263834,2491.357421875
1722213383.9112446,1266380,2484.8017578125
1722213398.1683304,1270224,2494.035400390625
1722213406.189045,1272768,2487.872314453125
1722213420.5813951,1276592,2479.867919921875
1722213430.980373,1279136,2484.027587890625
1722213444.9448907,1282978,2485.80908203125
1722213453.022941,1285522,2475.296875
1722213466.5834827,1289366,2463.045166015625
1722213476.2552118,1291908,2481.504150390625
1722213489.9407492,1295772,2486.24755859375
1722213497.87527,1298296,2488.210693359375
1722213512.2200673,1302148,2474.9638671875
1722213522.1453168,1304682,2481.882080078125
1722213536.566081,1308534,2483.65869140625
1722213546.8437252,1311070,2485.368896484375
1722213561.0461435,1314922,2499.591064453125
1722213568.672341,1317452,2492.63916015625
1722213582.8544505,1321312,2502.015869140625
1722213592.861683,1323840,2491.03271484375
1722213606.7101023,1327694,2505.19921875
1722213614.5204556,1330226,2511.5341796875
1722213628.34071,1334078,2513.56005859375
1722213638.508506,1336612,2515.646484375
1722213653.0262427,1340470,2512.498046875
1722213661.0915213,1343008,2519.19091796875
1722213675.4436,1346856,2512.433349609375
1722213685.186435,1349376,2511.572998046875
1722213699.043012,1353244,2524.697509765625
1722213706.7648337,1355770,2531.28564453125
1722213720.6865616,1359632,2530.4853515625
1722213730.2614832,1362156,2526.573486328125
1722213744.5098877,1366020,2509.74853515625
1722213754.7884805,1368542,2521.298095703125
1722213769.2100224,1372408,2534.47216796875
1722213777.3194747,1374934,2536.237548828125
1722213791.58588,1378776,2526.384765625
1722213802.021401,1381326,2541.09228515625
1722213816.6096442,1385164,2557.528076171875
1722213824.5828416,1387674,2530.728271484375
1722213838.3538392,1391552,2566.9931640625
1722213848.2556615,1394042,2549.213623046875
1722213862.428515,1397918,2553.658203125
1722213870.225795,1400410,2560.031005859375
1722213884.5645683,1404306,2555.4365234375
1722213894.759959,1406796,2552.904541015625
1722213909.6162698,1410692,2568.834228515625
1722213919.433235,1413182,2568.938720703125
1722213931.5164363,1417080,2585.583740234375
1722213941.0919957,1419568,2591.7353515625
1722213954.8060622,1423468,2582.1533203125
1722213964.4041402,1425956,2580.3369140625
1722213978.5394638,1429856,2582.359130859375
1722213986.087488,1432342,2586.6396484375
1722213999.82014,1436222,2581.24267578125
1722214009.933302,1438736,2589.67529296875
1722214024.505574,1442608,2588.04931640625
1722214032.7979167,1445122,2594.878662109375
1722214047.169125,1448988,2589.76513671875
1722214057.046829,1451504,2595.444580078125
1722214070.9124382,1455374,2603.45556640625
1722214078.6719415,1457890,2607.391357421875
1722214092.483157,1461760,2607.167724609375
1722214102.528628,1464276,2606.441650390625
1722214116.6779878,1468104,2586.265625
1722214127.3397074,1470664,2603.094482421875
1722214139.6146328,1474492,2616.052490234375
1722214150.469734,1477050,2619.720703125
1722214164.4696493,1480878,2612.114501953125
1722214174.5674758,1483436,2620.946044921875
1722214188.182716,1487264,2629.2060546875
1722214195.834121,1489780,2605.465576171875
1722214209.4705343,1493654,2624.883056640625
1722214219.5666475,1496168,2619.380615234375
1722214234.4990973,1500044,2628.460693359375
1722214242.5107138,1502554,2630.513427734375
1722214257.4336038,1506432,2624.638427734375
1722214267.5502067,1508942,2624.76806640625
1722214281.9976223,1512800,2627.781982421875
1722214289.7648814,1515308,2635.7177734375
1722214304.2338567,1519194,2635.809326171875
1722214313.9307187,1521676,2631.35888671875
1722214327.8360837,1525580,2640.00341796875
1722214337.74185,1528064,2637.705810546875
1722214352.1401238,1531968,2640.1494140625
1722214359.6671,1534452,2643.843017578125
1722214374.3536747,1538354,2646.755859375
1722214384.011018,1540818,2649.458251953125
1722214398.1082199,1544742,2648.2451171875
1722214405.7584715,1547186,2642.747314453125
1722214419.8699007,1551128,2653.940185546875
1722214429.2843428,1553574,2645.747314453125
1722214443.4871607,1557514,2655.559814453125
1722214451.008207,1559960,2660.872802734375
1722214465.6357527,1563900,2666.001953125
1722214475.5798497,1566346,2662.9814453125
1722214490.0403917,1570282,2674.93212890625
1722214497.9646974,1572732,2677.614990234375
1722214512.557622,1576650,2669.63330078125
1722214522.3227162,1579100,2674.14599609375
1722214536.9579732,1583036,2679.755615234375
1722214546.4777179,1585466,2675.131591796875
1722214560.6307914,1589426,2687.260009765625
1722214568.2548904,1591854,2685.270263671875
1722214582.6898563,1595814,2691.197509765625
1722214592.4741235,1598242,2693.298583984375
1722214607.3202434,1602200,2699.6923828125
1722214615.2368975,1604628,2699.451904296875
1722214630.5956492,1608588,2699.8232421875
1722214640.1139736,1611016,2705.13427734375
1722214653.987746,1614966,2697.09326171875
1722214661.5180836,1617410,2707.0458984375
1722214675.3970664,1621354,2712.68017578125
1722214684.667982,1623804,2716.381103515625
1722214698.7686477,1627740,2709.650146484375
1722214706.4012232,1630190,2712.456298828125
1722214720.1898313,1634126,2712.033447265625
1722214729.9979224,1636576,2714.744140625
1722214744.7738385,1640512,2706.187255859375
1722214754.7598226,1642962,2715.431884765625
1722214769.203077,1646900,2719.345947265625
1722214776.8221846,1649350,2728.696044921875
1722214791.0205004,1653288,2722.198486328125
1722214800.4384043,1655734,2730.150390625
1722214814.5041804,1659676,2717.643310546875
1722214822.1085563,1662102,2722.739501953125
1722214836.80117,1666062,2729.23388671875
1722214846.3030093,1668488,2727.65625
1722214861.3312387,1672444,2727.73193359375
1722214869.2647216,1674874,2728.468505859375
1722214883.8132434,1678830,2730.111328125
1722214893.1866221,1681270,2731.830810546875
1722214907.4377198,1685218,2733.304443359375
1722214916.9847689,1687658,2731.07568359375
1722214928.8718326,1691604,2739.890380859375
1722214938.4374988,1694044,2737.125244140625
1722214953.2526517,1697992,2735.387939453125
1722214963.0414233,1700412,2730.638671875
1722214977.9371421,1704378,2742.207275390625
1722214985.726618,1706798,2740.12451171875
1722215000.2108543,1710766,2743.52392578125
1722215009.8073342,1713186,2744.83251953125
1722215024.081723,1717152,2750.27197265625
1722215031.905137,1719578,2745.495361328125
1722215045.8140578,1723520,2740.62060546875
1722215055.2499251,1725966,2745.51171875
1722215069.7807772,1729908,2741.8837890625
1722215077.506588,1732352,2743.1875
1722215092.2793016,1736296,2755.718994140625
1722215101.8886046,1738746,2758.003662109375
1722215116.1186059,1742682,2753.470947265625
1722215125.9445877,1745134,2752.498291015625
1722215140.2002707,1749068,2757.784423828125
1722215147.6053874,1751522,2758.7421875
1722215161.7099345,1755454,2761.5068359375
1722215171.0999677,1757910,2762.558349609375
1722215185.6577191,1761840,2758.999267578125
1722215193.361365,1764278,2758.150634765625
1722215208.189326,1768232,2765.855712890625
1722215218.1250257,1770666,2764.54638671875
1722215233.0105376,1774616,2764.576171875
1722215240.6581764,1777052,2770.3740234375
1722215254.9890547,1781008,2769.3115234375
1722215264.5285373,1783436,2768.688232421875
1722215278.5356944,1787398,2768.153564453125
1722215286.0799842,1789824,2772.394287109375
1722215300.3534555,1793784,2768.9560546875
1722215310.1799583,1796210,2768.98046875
1722215324.6680403,1800148,2768.7451171875
1722215335.0862002,1802596,2775.7744140625
1722215350.1510453,1806534,2776.678955078125
1722215357.978793,1808984,2774.910400390625
1722215372.0500054,1812918,2775.409912109375
1722215381.4891655,1815352,2773.771728515625
1722215395.3457801,1819306,2779.072265625
1722215402.7497892,1821740,2772.822998046875
1722215416.7617037,1825672,2773.56396484375
1722215426.5841856,1828134,2786.33740234375
1722215441.1832302,1832030,2770.982666015625
1722215449.1568727,1834520,2785.80615234375
1722215463.7795196,1838416,2784.904541015625
1722215473.63679,1840904,2783.37841796875
1722215487.9446597,1844802,2782.21484375
1722215495.895915,1847290,2782.36328125
1722215509.8885872,1851170,2778.392578125
1722215519.4308598,1853682,2788.24267578125
1722215533.2224135,1857556,2786.509521484375
1722215543.195022,1860070,2785.75
1722215557.5104873,1863942,2796.6875
1722215565.2765965,1866446,2790.72998046875
1722215580.018401,1870326,2791.06640625
1722215590.4011703,1872832,2792.271484375
1722215604.5678942,1876714,2799.043701171875
1722215612.3221807,1879198,2788.536376953125
1722215626.5319026,1883098,2798.909912109375
1722215636.0478327,1885584,2801.660888671875
1722215649.812981,1889484,2802.334228515625
1722215657.3867483,1891928,2784.5634765625
1722215672.1550994,1895868,2802.5263671875
1722215682.285106,1898316,2804.93017578125
1722215696.4204462,1902254,2803.75244140625
1722215706.0927424,1904704,2797.724609375
1722215718.0565143,1908640,2808.3759765625
1722215727.6023695,1911090,2805.145263671875
1722215741.987199,1915028,2810.65625
1722215751.8570921,1917476,2814.8896484375
1722215765.7679372,1921414,2805.504150390625
1722215773.2762735,1923864,2812.20654296875
1722215787.6228352,1927800,2806.33642578125
1722215797.324351,1930250,2814.709716796875
1722215812.1883674,1934188,2810.589111328125
1722215820.250512,1936636,2818.24267578125
1722215834.5701516,1940532,2799.002685546875
1722215844.1582127,1943022,2820.77734375
1722215858.2015648,1946918,2820.8603515625
1722215865.901353,1949408,2821.936767578125
1722215879.577936,1953286,2816.336181640625
1722215889.3276672,1955776,2814.435546875
1722215903.870147,1959652,2817.0224609375
1722215914.0158303,1962144,2819.391357421875
1722215926.329869,1966038,2819.829345703125
1722215936.3920414,1968520,2819.8583984375
1722215950.8700645,1972424,2830.5478515625
1722215960.8096557,1974906,2829.58935546875
1722215974.9046206,1978806,2831.04052734375
1722215982.3990428,1981248,2812.041748046875
1722215996.3436937,1985192,2834.07958984375
1722216005.7896118,1987636,2831.5107421875
1722216021.418965,1991578,2823.645263671875
1722216029.6159291,1994022,2833.31494140625
1722216044.3968537,1997964,2825.877685546875
